"","popsize","genotype","media","mat","sd.ls","medianLS","AvgLS","weibAIC","weibLogLik","weibScale","weibShape","LLogisAIC","LLogisLogLik","LLogisScale","LLogisShape"
"1266","320","SK1295","YPD","MATa","11.0328023309007","22","22.0375","2426.94849608614","-1211.47424804307","24.8686578289039","2.10186961556128","2491.60202598727","-1243.80101299363","20.0605451520466","2.8297067840235"
"1267","180","LF960","YPD","MATalpha","9.57691429423543","25","26.0944444444444","1322.61108995294","-659.305544976468","29.2612355887691","2.93171425567396","1328.74170434134","-662.370852170668","24.8190378266306","4.50169760809932"
"1268","80","LF960","YPD","MATalpha","8.61150797597338","16","15.7625","568.116797830909","-282.058398915455","17.6683238456337","1.86723465269135","584.13205652978","-290.06602826489","14.1636284117523","2.58947013606853"
"1269","80","LF960","YPD","MATalpha","8.40057261459983","19","19.75","566.454873337103","-281.227436668551","22.2600030176418","2.51573348823132","572.634590442879","-284.31729522144","18.5237223695272","3.7556116298354"
"1270","160","SK1173","YPD","MATalpha","10.5237004157403","23","25.2375","1202.19871403657","-599.099357018284","28.4522843021274","2.5857732701553","1215.33644347286","-605.668221736432","23.5798338165408","3.81526481488235"
"1271","259","LF960","YPD","MATalpha","11.3743130016154","27","28.0694980694981","1985.33379877649","-990.666899388247","31.6302935539499","2.68883914971794","2013.52472332306","-1004.76236166153","26.3309642352812","3.85680300775737"
"1272","78","LF960","YPD","MATalpha","8.39835109008316","18.5","20.3205128205128","551.302389445629","-273.651194722814","22.9208363395692","2.59683031215662","548.215405026258","-272.107702513129","18.7648172380531","4.19677964425489"
"1273","99","LF960","YPD","MATalpha","9.99762907370764","19","19.9191919191919","728.973047353806","-362.486523676903","22.5272761253025","2.1193066159118","737.723996214416","-366.861998107208","18.0714351718462","3.13241653942561"
"1274","759","LF960","YPD","MATalpha","9.83788591219199","27","26.8471673254282","5620.68273550498","-2808.34136775249","30.0592797370418","2.98253985785465","5732.17032130397","-2864.08516065199","25.7515232641126","4.22400920735679"
"1275","698","LF960","YPD","MATalpha","11.9142789870633","30","30.9169054441261","5420.6377064419","-2708.31885322095","34.7503023544237","2.85694743448882","5527.6060720105","-2761.80303600525","29.3122465171896","3.95359342224667"
"1276","180","LF960","YPD","MATalpha","10.6039751631795","28.5","28.1388888888889","1366.26210616112","-681.13105308056","31.4871550017992","2.88863173938203","1400.66079093996","-698.330395469981","26.9421455107019","3.96679270311275"
"1277","970","LF960","YPD","MATalpha","10.4818310288703","25","25.1072164948454","7296.89225158994","-3646.44612579497","28.2426270393514","2.57247715886158","7468.6472821386","-3732.3236410693","23.7623717496749","3.57239993410616"
"1278","400","LF960","YPD","MATalpha","9.7434480909868","26","25.3675","2956.56781561514","-1476.28390780757","28.4460729085433","2.80477183863339","3011.70090897463","-1503.85045448732","24.2229925206679","4.01976731561509"
"1279","120","LF960","YPD","MATalpha","7.53635446721173","20","21.1","828.392581690108","-412.196290845054","23.5857910604445","3.01785060602683","837.81877785957","-416.909388929785","20.2041249382675","4.53320170672826"
"1280","160","LF960","YPD","MATalpha","10.3720851023827","20","21.43125","1195.32698471624","-595.663492358118","24.2002686752811","2.19403792047991","1223.56660710439","-609.783303552193","19.6641062807608","3.01890210685676"
"1281","160","LF960","YPD","MATalpha","12.0693342242376","29","28.78125","1255.35833496627","-625.679167483133","32.3012309966025","2.5220887255855","1282.47988962623","-639.239944813115","27.118547346553","3.55750316498163"
"1282","419","LF960","YPD","MATalpha","11.9582416444802","30","30.3914081145585","3261.84209896888","-1628.92104948444","34.1490192218151","2.75248272523108","3319.85291450914","-1657.92645725457","28.8686239394561","3.91271950448448"
"1283","109","LF960","YPD","MATalpha","12.4906624995314","17","17.2385321100917","836.650976042367","-416.325488021184","18.326271641536","1.22905119723242","867.591666531859","-431.79583326593","12.7400321902168","1.52814283726436"
"1284","79","LF960","YPD","MATalpha","9.62926878153897","28","27.0886075949367","589.445041840466","-292.722520920233","30.0998278027843","3.10488258797485","611.408176919884","-303.704088459942","26.6781354045034","4.14616894605325"
"1285","120","LF960","YPD","MATalpha","11.4218204850749","26","26.25","923.827573097754","-459.913786548877","29.5964501026197","2.48840295998444","945.357503907168","-470.678751953584","24.5172198067496","3.40184411810002"
"1286","120","LF960","YPD","MATalpha","9.67191492804554","24","24.3166666666667","885.89060850914","-440.94530425457","27.3184964613796","2.71575472161514","901.170062012082","-448.585031006041","23.1109742503959","3.92771746868635"
"1287","120","LF960","YPD","MATalpha","11.2131094496313","29","29.325","927.346357078553","-461.673178539276","32.7773516992902","2.84524642512813","955.586438875516","-475.793219437758","28.3352602441621","3.84511550563273"
"1288","160","LF960","YPD","MATalpha","8.3165341679114","24","24.10625","1131.54504115388","-563.772520576939","26.9421672129029","3.22710372634309","1153.46326943991","-574.731634719955","23.1671558257348","4.52743075577231"
"1289","200","GS1875","YPD","MATalpha","9.98337185362937","17","20.075","1470.12963891769","-733.064819458843","22.6889318710865","2.12657011209419","1481.76273878212","-738.881369391062","17.9181853061934","3.19336288151552"
"1290","119","GS1875","YPD","MATalpha","10.3123418962558","31","30.8319327731092","894.753983915746","-445.376991957873","34.3687473134948","3.3269780040218","911.360881942774","-453.680440971387","29.894269502504","4.72832467604138"
"1291","100","GS1875","YPD","MATalpha","10.5423197186627","27","27.97","756.223365521806","-376.111682760903","31.3651949473307","2.90780897960292","770.388571665518","-383.194285832759","26.7573408633784","4.12496016255909"
"1292","139","GS1875","YPD","MATalpha","10.3883662062219","28","28.5179856115108","1052.03411925481","-524.017059627406","31.8323245215416","2.97522659106054","1077.72844227213","-536.864221136066","27.5165814886327","4.14994878890929"
"1293","137","GS1875","YPD","MATalpha","12.1866125366353","26","26.4452554744526","1077.49814357928","-536.749071789638","29.6892680169006","2.25346802790709","1105.88046874698","-550.940234373492","24.6274511714537","3.10480143782213"
"1294","259","LF960","YPD","MATalpha","9.43485197096945","17","18.5984555984556","1863.54958600559","-929.774793002794","21.0596816626117","2.09673865782436","1863.16406802808","-929.58203401404","16.5746327325852","3.29209957742721"
"1295","1579","LF960","YPD","MATalpha","9.98411388025844","24","24.7910069664345","11696.5444355457","-5846.27221777283","27.8833862937391","2.6412028160565","11808.9674457924","-5902.4837228962","23.4154221415469","3.97716671759971"
"1296","1030","KK39","YPD","MATalpha","10.3238995382859","26","27.368932038835","7707.64427412618","-3851.82213706309","30.7176868554914","2.82098593805219","7727.83802573415","-3861.91901286708","25.9040318923992","4.40153689328018"
"1297","119","KK39","YPD","MATalpha","9.92398110336961","25","26.436974789916","882.461012856723","-439.230506428361","29.6957290889878","2.89797286315919","889.923620011797","-442.961810005898","25.001538059481","4.2987040079896"
"1298","50","KK39","YPD","MATalpha","11.7126131210097","19","21.28","383.467633725371","-189.733816862686","24.084002668698","1.94462409505382","388.825625989872","-192.412812994936","18.3996039089263","2.74507265040136"
"1299","80","KK39","YPD","MATalpha","8.53991929229939","27","28.1375","572.592376778626","-284.296188389313","31.238237338488","3.63378834667578","576.476384867763","-286.238192433882","27.1729163976861","5.44450634909928"
"1300","160","LF960","YPD","MATalpha","6.99747258955042","22","21.9375","1078.47892756613","-537.239463783067","24.4001941392866","3.46793666032899","1094.98435449889","-545.492177249446","21.2428657729079","5.03869518762425"
"1301","180","LF960","YPD","MATalpha","13.3896900219042","23","25.6333333333333","1418.36453819397","-707.182269096984","29.0344133924135","2.0408029839155","1415.76146977766","-705.880734888828","22.7175911888385","3.23537868997323"
"1302","220","KK39","YPD","MATalpha","15.4446910198095","30","34.3818181818182","1811.74399326343","-903.871996631715","38.9070364021708","2.39645757139135","1818.48026293916","-907.240131469582","31.2626217705338","3.62370347978632"
"1303","80","LF960","YPD","MATalpha","18.4368533999471","24","29.8625","676.752597840403","-336.376298920202","33.6913765241497","1.7265679452115","679.624239586674","-337.812119793337","24.6076852039691","2.57746756031202"
"1304","80","LF960","YPD","MATalpha","9.57726738860889","24","25.65","590.818829925841","-293.40941496292","28.7371392776536","2.86167867362925","594.093917457619","-295.046958728809","24.3393807955162","4.41441657337359"
"1305","120","GS1875","YPD","MATalpha","9.94012537330263","24","24.725","889.065941220266","-442.532970610133","27.8254599689284","2.63398753215075","885.826914006897","-440.913457003448","23.2183792619073","4.26707209562658"
"1306","116","GS1875","YPD","MATalpha","9.08554629201172","21","20.0258620689655","852.266538133303","-424.133269066651","22.3951055795026","2.27282799790813","890.558801371189","-443.279400685595","18.9990182233606","2.86407551779542"
"1307","71","GS1875","YPD","MATalpha","9.30095947107044","15","14.3239436619718","511.958833568102","-253.979416784051","15.7074918480711","1.45301458330999","532.127032525787","-264.063516262894","11.501253851946","1.80036848499474"
"1308","300","GS1875","YPD","MATalpha","9.01461961361373","23.5","23.9133333333333","2173.51177209546","-1084.75588604773","26.7871736110738","2.86344408650017","2216.17801278117","-1106.08900639058","22.8474498062011","4.08069794152886"
"1309","80","GS1875","YPD","MATalpha","10.5004445354965","15","15.6375","585.756967003387","-290.878483501693","17.4016199973628","1.52181132273704","597.177066132124","-296.588533066062","12.2049612085008","2.05408570961258"
"1310","100","GS1875","YPD","MATalpha","11.1419491249525","23","24.72","759.117595210169","-377.558797605085","27.9728285062797","2.38412850822724","759.768965341727","-377.884482670864","22.6190200189118","3.68132911316402"
"1311","280","GS1875","YPD","MATalpha","9.26452513684672","23","22.8107142857143","2044.48972323768","-1020.24486161884","25.6027206040434","2.62197157946393","2087.02751726424","-1041.51375863212","21.543362000791","3.72433666340818"
"1312","437","GS1875","YPD","MATalpha","9.93872225124557","26","25.2562929061785","3246.79125204791","-1621.39562602395","28.3490745141845","2.75555770945869","3324.76430979635","-1660.38215489818","24.0478388832562","3.80217150308773"
"1313","120","GS1875","YPD","MATalpha","10.8030367138549","26.5","26.8166666666667","910.160670476361","-453.080335238181","30.159021771635","2.63719957092131","916.425459059588","-456.212729529794","25.4162930392749","4.03687934120814"
"1314","120","GS1875","YPD","MATalpha","11.408275044712","24","25.45","917.0647843812","-456.5323921906","28.7284891018732","2.34720376696257","911.747810602608","-453.873905301304","23.5082995254753","3.84707188233389"
"1315","159","GS1875","YPD","MATalpha","8.29792653296216","22","22.1069182389937","1127.27040348926","-561.63520174463","24.7550564139472","2.84941199998806","1144.30050725684","-570.150253628422","21.0826864093105","4.1777204748975"
"1316","80","GS1821","YPD","MATa","9.95254563199597","26.5","25.1","604.43189341609","-300.215946708045","27.9763730380865","2.68866625332607","630.089626010642","-313.044813005321","24.41368960879","3.43413867371158"
"1317","80","GS1875","YPD","MATalpha","9.20641459093893","23.5","22.4625","585.094630444243","-290.547315222121","25.236686760216","2.68876677292765","605.625083348262","-300.812541674131","21.3563695238062","3.45549571319334"
"1318","337","GS1821","YPD","MATa","10.884616824913","26","25.7477744807122","2569.45967724766","-1282.72983862383","28.9191099835734","2.51039745620423","2632.20140761891","-1314.10070380946","24.2498772509149","3.47666328783496"
"1319","80","GS1821","YPD","MATa","9.49003474670514","24.5","24.2","593.436552912885","-294.718276456442","27.055619645865","2.75891532782847","613.819165753578","-304.909582876789","23.2097048096136","3.62770411953111"
"1320","497","JS34","YPD","MATalpha","9.69492874697077","18","20.569416498994","3634.53648768521","-1815.2682438426","23.2379333418212","2.25278936702472","3683.18716900993","-1839.59358450496","18.7088661496943","3.29167637725812"
"1321","578","JS34","YPD","MATalpha","9.46236731200569","18.5","20.5588235294118","4203.69345771499","-2099.8467288575","23.2099541520664","2.30450157919933","4254.73151634602","-2125.36575817301","18.7800660985308","3.39663082684111"
"1322","179","JS34","YPD","MATalpha","10.2260742376033","23","23.6256983240223","1352.40976520392","-674.204882601958","26.4524906817629","2.41872181913983","1401.37175152438","-698.685875762191","22.2829150253493","3.15037381530688"
"1323","120","JS34","YPD","MATalpha","10.2431366650795","30.5","29.05","902.356844324133","-449.178422162067","32.4167743597454","3.15886017172054","927.427229258244","-461.713614629122","28.2954301054949","4.30153900243861"
"1324","99","JS34","YPD","MATalpha","10.3745065177833","23","23.1111111111111","747.903904289045","-371.951952144522","25.9705642823609","2.35802745620946","771.629266831065","-383.814633415532","21.6305180413649","3.12917805521517"
